"Time","L Raw X [px]","L Raw Y [px]","R Raw X [px]","R Raw Y [px]","L Dia X [px]","L Dia Y [px]","L Mapped Diameter [mm]","R Dia X [px]","R Dia Y [px]","R Mapped Diameter [mm]","L CR1 X [px]","L CR1 Y [px]","L CR2 X [px]","L CR2 Y [px]","R CR1 X [px]","R CR1 Y [px]","R CR2 X [px]","R CR2 Y [px]","L POR X [px]","L POR Y [px]","R POR X [px]","R POR Y [px]","Timing","Latency","L Plane","R Plane","L Object Hit","R Object Hit","H POS X [mm]","H POS Y [mm]","H POS Z [mm]","H ROT X [°]","H ROT Y [°]","H ROT Z [°]","L EPOS X","L EPOS Y","L EPOS Z","R EPOS X","R EPOS Y","R EPOS Z","L GVEC X","L GVEC Y","L GVEC Z","R GVEC X","R GVEC Y","R GVEC Z","Frame","Event Info"
346174741107,462.8671,392.4201,727.2691,386.2888,13.5268,13.5268,3.9739,13.5453,13.5453,3.9463,461.2148,398.2031,466.5012,397.4897,725.5361,391.4735,730.7111,392.0364,719.4549,239.164,719.4549,239.164,0,1935,1,1,"-","-",0,0,0,0,0,0,49.6729,32.1849,670.6334,-24.7368,33.7463,667.5438,-0.0123,0.3614,-0.9323,0.0914,0.3783,-0.9211,18682,"Saccade"
346174757833,460.6151,395.1611,724.5948,388.5832,14.0112,14.0112,3.9926,13.516,13.516,3.9404,459.4827,399.499,465.5156,399.5052,723.6962,393.376,729.5041,393.4922,830.2998,417.2249,830.2998,417.2249,0,9194,1,1,"-","-",0,0,0,0,0,0,49.9173,31.6285,668.7611,-24.2883,33.2452,666.9624,0.0366,0.2821,-0.9587,0.1662,0.3119,-0.9355,18683,"Saccade"
346174774434,458.7938,397.7974,722.7045,390.8225,13.4961,13.4961,3.9803,13.319,13.319,3.9291,458.8,400.7985,464.5108,400.4929,722.5489,394.4753,727.5638,394.4583,880.1751,637.9409,880.1751,637.9409,0,7733,1,1,"-","-",0,0,0,0,0,0,50.1339,31.2948,668.4911,-23.9872,33.1395,670.662,0.0773,0.1752,-0.9815,0.1929,0.2022,-0.9602,18683,"Saccade"
346174791238,457.4266,398.685,722.1337,391.6974,13.6714,13.6714,3.9817,13.3459,13.3459,3.9225,458.2316,401.3933,463.4957,401.505,722,394.4133,727.4043,395.1849,926.0231,671.7297,926.0231,671.7297,0,9474,1,1,"-","-",0,0,0,0,0,0,50.512,31.1659,670.564,-23.9298,33.1038,671.8497,0.113,0.1772,-0.9777,0.2141,0.1554,-0.9644,18683,"Saccade"
346174807765,457.5203,398.7262,722.3783,391.6101,13.3906,13.3906,3.9688,13.471,13.471,3.9266,458.0119,401.4968,463.5042,401.5034,722.3897,394.6166,727.509,395.0077,923.2295,670.2074,923.2295,670.2074,0,2028,1,1,"-","-",0,0,0,0,0,0,50.5943,31.1834,671.2573,-24.0962,33.2339,674.5575,0.1007,0.1757,-0.9793,0.2133,0.1645,-0.963,18683,"Saccade"
346174824395,457.4397,398.7358,722.494,391.5577,13.1192,13.1192,3.9444,13.3287,13.3287,3.9253,458.0035,401.4954,463.512,401.5039,722.4263,394.6077,727.5096,395.0093,923.7278,667.0339,923.7278,667.0339,0,2242,1,1,"-","-",0,0,0,0,0,0,50.6366,31.2095,671.8167,-24.1988,33.3692,677.2803,0.1058,0.1762,-0.9787,0.2067,0.1705,-0.9634,18683,"Saccade"
346174841442,457.0905,398.8255,722.3856,391.6075,13.2048,13.2048,3.9294,13.3796,13.3796,3.9288,457.9873,401.4946,463.5161,401.5039,722.4221,394.6078,727.6314,394.8162,931.6162,552.7865,931.6162,552.7865,0,3962,1,1,"-","-",0,0,0,0,0,0,50.6696,31.2289,672.2311,-24.2797,33.4848,679.073,0.1261,0.1739,-0.9767,0.2203,0.1572,-0.9627,18683,"Fixation"
346174862459,457.2581,398.6908,722.5983,391.6086,13.0667,13.0667,3.9102,13.6118,13.6118,3.9459,457.983,401.4945,463.5166,401.5038,722.5664,394.468,727.7377,395.0168,930.8764,549.5566,930.8764,549.5566,0,33079,1,1,"-","-",0,0,0,0,0,0,50.6972,31.2456,672.5908,-24.3824,33.5685,680.9438,0.1181,0.1824,-0.9761,0.2144,0.1612,-0.9633,18684,"Fixation"
346174895555,457.3975,398.6118,722.9737,391.6761,13.0282,13.0282,3.893,13.6062,13.6062,3.958,458.0072,401.4981,463.506,401.5048,722.5877,394.4371,728.392,395.1747,929.227,547.8057,929.227,547.8057,0,5524,1,1,"-","-",0,0,0,0,0,0,50.7338,31.2687,673.1018,-24.4236,33.4726,679.3867,0.1114,0.1872,-0.976,0.2119,0.1611,-0.9639,18684,"Fixation"
346174907718,457.5952,398.5805,723.4335,391.7609,13.457,13.457,3.9034,13.4924,13.4924,3.9617,458.2313,401.3911,463.4954,401.5056,722.8541,395.0007,728.4138,395.1902,918.8332,540.5897,918.8332,540.5897,0,1924,1,1,"-","-",0,0,0,0,0,0,50.834,31.3647,674.8372,-24.4558,33.3784,679.1441,0.1059,0.1848,-0.977,0.1878,0.1814,-0.9653,18684,"Fixation"
